"a";"b";"c";"d";"logar";"vathmos";"etos";"protin";"eggek";"anam";"diam";"desme";"ental";"propli";"pliro"
"02";"01";"071";"9479";"02.01.071.9479";4;2012;37264;37264;6705655;6742919;6705655;6705655;0;6705655
"02";"01";"071";"9480";"02.01.071.9480";4;2015;0;0;0;0;0;0;0;0
"02";"01";"071";"9480";"02.01.071.9480";4;2013;0;0;0;0;0;0;0;0
"02";"01";"071";"9480";"02.01.071.9480";4;2014;0;0;0;0;0;0;0;0
"02";"01";"071";"9480";"02.01.071.9480";4;2012;0;0;0;0;0;0;0;0
"02";"01";"071";"9483";"02.01.071.9483";4;2015;0;0;0;0;0;0;0;0
"02";"01";"071";"9483";"02.01.071.9483";4;2013;0;0;0;0;0;0;0;0
"02";"01";"071";"9483";"02.01.071.9483";4;2014;0;0;0;0;0;0;0;0
"02";"01";"071";"9483";"02.01.071.9483";4;2012;0;0;0;0;0;0;0;0
"02";"01";"071";"9600";"02.01.071.9600";4;2015;0;0;0;0;0;0;0;0
"02";"01";"071";"9600";"02.01.071.9600";4;2013;0;0;0;0;0;0;0;0
"02";"01";"071";"9600";"02.01.071.9600";4;2014;0;0;0;0;0;0;0;0
"02";"01";"071";"9600";"02.01.071.9600";4;2012;0;0;0;0;0;0;0;0
"02";"01";"071";"9620";"02.01.071.9620";4;2015;0;0;0;0;0;0;0;0
"02";"01";"071";"9620";"02.01.071.9620";4;2013;0;0;0;0;0;0;0;0
"02";"01";"071";"9620";"02.01.071.9620";4;2014;0;0;0;0;0;0;0;0
"02";"01";"071";"9620";"02.01.071.9620";4;2012;0;0;0;0;0;0;0;0
"02";"01";"071";"9629";"02.01.071.9629";4;2015;0;0;0;0;0;0;0;0
"02";"01";"071";"9629";"02.01.071.9629";4;2013;0;0;0;0;0;0;0;0
"02";"01";"071";"9629";"02.01.071.9629";4;2014;0;0;0;0;0;0;0;0
"02";"01";"071";"9629";"02.01.071.9629";4;2012;0;0;0;0;0;0;0;0
"02";"01";"071";"9900";"02.01.071.9900";4;2015;7500;0;0;0;0;0;0;0
"02";"01";"071";"9900";"02.01.071.9900";4;2013;64713;64713;41946;106659;11630;0;0;0
"02";"01";"071";"9900";"02.01.071.9900";4;2014;91320;91320;0;91320;0;0;0;0
"02";"01";"071";"9900";"02.01.071.9900";4;2012;161688;161688;301595;463283;302369;267913;0;267913
"02";"01";"071";"9910";"02.01.071.9910";4;2015;7500;0;0;0;0;0;0;0
"02";"01";"071";"9910";"02.01.071.9910";4;2013;64713;64713;41946;106659;11630;0;0;0
"02";"01";"071";"9910";"02.01.071.9910";4;2014;91320;91320;0;91320;0;0;0;0
"02";"01";"071";"9910";"02.01.071.9910";4;2012;0;0;463283;463283;302369;267913;0;267913
"02";"01";"071";"9919";"02.01.071.9919";4;2015;7500;0;0;0;0;0;0;0
"02";"01";"071";"9919";"02.01.071.9919";4;2013;64713;64713;41946;106659;11630;0;0;0
"02";"01";"071";"9919";"02.01.071.9919";4;2014;91320;91320;0;91320;0;0;0;0
"02";"01";"071";"9919";"02.01.071.9919";4;2012;0;0;463283;463283;302369;267913;0;267913
"02";"01";"071";"9920";"02.01.071.9920";4;2015;0;0;0;0;0;0;0;0
"02";"01";"071";"9920";"02.01.071.9920";4;2013;0;0;0;0;0;0;0;0
"02";"01";"071";"9920";"02.01.071.9920";4;2014;0;0;0;0;0;0;0;0
"02";"01";"071";"9920";"02.01.071.9920";4;2012;161688;161688;-161688;0;0;0;0;0
"02";"01";"071";"9929";"02.01.071.9929";4;2015;0;0;0;0;0;0;0;0
"02";"01";"071";"9929";"02.01.071.9929";4;2013;0;0;0;0;0;0;0;0
"02";"01";"071";"9929";"02.01.071.9929";4;2014;0;0;0;0;0;0;0;0
"02";"01";"071";"9929";"02.01.071.9929";4;2012;161688;161688;-161688;0;0;0;0;0
"02";"01";"151";"";"02.01.151";3;2015;9800000;0;0;0;0;0;0;0
"02";"01";"151";"";"02.01.151";3;2013;10150129;10150129;1578571;11728700;10085000;9969941;0;9969941
"02";"01";"151";"";"02.01.151";3;2014;10850000;10850000;31105;10881105;9091430;5731729;0;5731729
"02";"01";"151";"";"02.01.151";3;2012;10600000;10600000;839694;11439694;5812654;5812654;2261354;5812654
"02";"01";"151";"0000";"02.01.151.0000";4;2015;5000;0;0;0;0;0;0;0
"02";"01";"151";"0000";"02.01.151.0000";4;2013;0;0;7000;7000;6200;2857;0;2857
"02";"01";"151";"0000";"02.01.151.0000";4;2014;3700;3700;2000;5700;5500;1543;0;1543
"02";"01";"151";"0000";"02.01.151.0000";4;2012;0;0;1200;1200;0;0;0;0
"02";"01";"151";"0500";"02.01.151.0500";4;2015;0;0;0;0;0;0;0;0
"02";"01";"151";"0500";"02.01.151.0500";4;2013;0;0;0;0;0;0;0;0
"02";"01";"151";"0500";"02.01.151.0500";4;2014;0;0;0;0;0;0;0;0
"02";"01";"151";"0500";"02.01.151.0500";4;2012;0;0;0;0;0;0;0;0
"02";"01";"151";"0540";"02.01.151.0540";4;2015;0;0;0;0;0;0;0;0
"02";"01";"151";"0540";"02.01.151.0540";4;2013;0;0;0;0;0;0;0;0
"02";"01";"151";"0540";"02.01.151.0540";4;2014;0;0;0;0;0;0;0;0
"02";"01";"151";"0540";"02.01.151.0540";4;2012;0;0;0;0;0;0;0;0
"02";"01";"151";"0540";"02.01.151.0540.01";5;2015;0;0;0;0;0;0;0;0
"02";"01";"151";"0540";"02.01.151.0540.01";5;2014;0;0;0;0;0;0;0;0
"02";"01";"151";"0540";"02.01.151.0540.02";5;2015;0;0;0;0;0;0;0;0
"02";"01";"151";"0540";"02.01.151.0540.02";5;2014;0;0;0;0;0;0;0;0
"02";"01";"151";"0700";"02.01.151.0700";4;2015;0;0;0;0;0;0;0;0
"02";"01";"151";"0700";"02.01.151.0700";4;2013;0;0;0;0;0;0;0;0
"02";"01";"151";"0700";"02.01.151.0700";4;2014;0;0;0;0;0;0;0;0
"02";"01";"151";"0700";"02.01.151.0700";4;2012;0;0;0;0;0;0;0;0
"02";"01";"151";"0710";"02.01.151.0710";4;2015;0;0;0;0;0;0;0;0
"02";"01";"151";"0710";"02.01.151.0710";4;2013;0;0;0;0;0;0;0;0
"02";"01";"151";"0710";"02.01.151.0710";4;2014;0;0;0;0;0;0;0;0
"02";"01";"151";"0710";"02.01.151.0710";4;2012;0;0;0;0;0;0;0;0
"02";"01";"151";"0710";"02.01.151.0710.01";5;2015;0;0;0;0;0;0;0;0
"02";"01";"151";"0710";"02.01.151.0710.01";5;2014;0;0;0;0;0;0;0;0
"02";"01";"151";"0710";"02.01.151.0710.02";5;2015;0;0;0;0;0;0;0;0
"02";"01";"151";"0710";"02.01.151.0710.02";5;2014;0;0;0;0;0;0;0;0
"02";"01";"151";"0800";"02.01.151.0800";4;2015;5000;0;0;0;0;0;0;0
"02";"01";"151";"0800";"02.01.151.0800";4;2013;0;0;7000;7000;6200;2857;0;2857
"02";"01";"151";"0800";"02.01.151.0800";4;2014;3700;3700;2000;5700;5500;1543;0;1543
"02";"01";"151";"0800";"02.01.151.0800";4;2012;0;0;1200;1200;0;0;0;0
"02";"01";"151";"0810";"02.01.151.0810";4;2015;0;0;0;0;0;0;0;0
"02";"01";"151";"0810";"02.01.151.0810";4;2013;0;0;0;0;0;0;0;0
"02";"01";"151";"0810";"02.01.151.0810";4;2014;0;0;0;0;0;0;0;0
"02";"01";"151";"0810";"02.01.151.0810";4;2012;0;0;0;0;0;0;0;0
"02";"01";"151";"0810";"02.01.151.0810.01";5;2015;0;0;0;0;0;0;0;0
"02";"01";"151";"0810";"02.01.151.0810.01";5;2014;0;0;0;0;0;0;0;0
"02";"01";"151";"0810";"02.01.151.0810.02";5;2015;0;0;0;0;0;0;0;0
"02";"01";"151";"0810";"02.01.151.0810.02";5;2014;0;0;0;0;0;0;0;0
"02";"01";"151";"0820";"02.01.151.0820";4;2015;0;0;0;0;0;0;0;0
"02";"01";"151";"0820";"02.01.151.0820";4;2013;0;0;0;0;0;0;0;0
"02";"01";"151";"0820";"02.01.151.0820";4;2014;0;0;0;0;0;0;0;0
"02";"01";"151";"0820";"02.01.151.0820";4;2012;0;0;0;0;0;0;0;0
"02";"01";"151";"0820";"02.01.151.0820.01";5;2015;0;0;0;0;0;0;0;0
"02";"01";"151";"0820";"02.01.151.0820.01";5;2014;0;0;0;0;0;0;0;0
"02";"01";"151";"0820";"02.01.151.0820.02";5;2015;0;0;0;0;0;0;0;0
"02";"01";"151";"0820";"02.01.151.0820.02";5;2014;0;0;0;0;0;0;0;0
"02";"01";"151";"0840";"02.01.151.0840";4;2015;0;0;0;0;0;0;0;0
"02";"01";"151";"0840";"02.01.151.0840";4;2013;0;0;0;0;0;0;0;0
"02";"01";"151";"0840";"02.01.151.0840";4;2014;0;0;0;0;0;0;0;0
"02";"01";"151";"0840";"02.01.151.0840";4;2012;0;0;0;0;0;0;0;0
"02";"01";"151";"0840";"02.01.151.0840.01";5;2015;0;0;0;0;0;0;0;0
"02";"01";"151";"0840";"02.01.151.0840.01";5;2014;0;0;0;0;0;0;0;0
"02";"01";"151";"0840";"02.01.151.0840.02";5;2015;0;0;0;0;0;0;0;0
"02";"01";"151";"0840";"02.01.151.0840.02";5;2014;0;0;0;0;0;0;0;0
"02";"01";"151";"0860";"02.01.151.0860";4;2015;0;0;0;0;0;0;0;0
"02";"01";"151";"0860";"02.01.151.0860";4;2013;0;0;0;0;0;0;0;0
"02";"01";"151";"0860";"02.01.151.0860";4;2014;0;0;0;0;0;0;0;0
"02";"01";"151";"0860";"02.01.151.0860";4;2012;0;0;0;0;0;0;0;0
"02";"01";"151";"0860";"02.01.151.0860.01";5;2015;0;0;0;0;0;0;0;0
"02";"01";"151";"0860";"02.01.151.0860.01";5;2014;0;0;0;0;0;0;0;0
"02";"01";"151";"0860";"02.01.151.0860.02";5;2015;0;0;0;0;0;0;0;0
"02";"01";"151";"0860";"02.01.151.0860.02";5;2014;0;0;0;0;0;0;0;0
"02";"01";"151";"0870";"02.01.151.0870";4;2015;5000;0;0;0;0;0;0;0
"02";"01";"151";"0870";"02.01.151.0870";4;2013;0;0;7000;7000;6200;2857;0;2857
"02";"01";"151";"0870";"02.01.151.0870";4;2014;3700;3700;2000;5700;5500;1543;0;1543
"02";"01";"151";"0870";"02.01.151.0870";4;2012;0;0;1200;1200;0;0;0;0
"02";"01";"151";"0874";"02.01.151.0874";4;2015;5000;0;0;0;0;0;0;0
"02";"01";"151";"0874";"02.01.151.0874";4;2013;0;0;7000;7000;6200;2857;0;2857
"02";"01";"151";"0874";"02.01.151.0874";4;2014;3700;3700;2000;5700;5500;1543;0;1543
"02";"01";"151";"0874";"02.01.151.0874";4;2012;0;0;1200;1200;0;0;0;0
"02";"01";"151";"0890";"02.01.151.0890";4;2015;0;0;0;0;0;0;0;0
"02";"01";"151";"0890";"02.01.151.0890";4;2013;0;0;0;0;0;0;0;0
"02";"01";"151";"0890";"02.01.151.0890";4;2014;0;0;0;0;0;0;0;0
"02";"01";"151";"0890";"02.01.151.0890";4;2012;0;0;0;0;0;0;0;0
"02";"01";"151";"0890";"02.01.151.0890.01";5;2015;0;0;0;0;0;0;0;0
"02";"01";"151";"0890";"02.01.151.0890.01";5;2014;0;0;0;0;0;0;0;0
"02";"01";"151";"0890";"02.01.151.0890.02";5;2015;0;0;0;0;0;0;0;0
"02";"01";"151";"0890";"02.01.151.0890.02";5;2014;0;0;0;0;0;0;0;0
"02";"01";"151";"1000";"02.01.151.1000";4;2015;0;0;0;0;0;0;0;0
"02";"01";"151";"1000";"02.01.151.1000";4;2013;0;0;0;0;0;0;0;0
"02";"01";"151";"1000";"02.01.151.1000";4;2014;0;0;0;0;0;0;0;0
"02";"01";"151";"1000";"02.01.151.1000";4;2012;0;0;0;0;0;0;0;0
"02";"01";"151";"1100";"02.01.151.1100";4;2015;0;0;0;0;0;0;0;0
"02";"01";"151";"1100";"02.01.151.1100";4;2013;0;0;0;0;0;0;0;0
"02";"01";"151";"1100";"02.01.151.1100";4;2014;0;0;0;0;0;0;0;0
"02";"01";"151";"1100";"02.01.151.1100";4;2012;0;0;0;0;0;0;0;0
"02";"01";"151";"1110";"02.01.151.1110";4;2015;0;0;0;0;0;0;0;0
"02";"01";"151";"1110";"02.01.151.1110";4;2013;0;0;0;0;0;0;0;0
"02";"01";"151";"1110";"02.01.151.1110";4;2014;0;0;0;0;0;0;0;0
"02";"01";"151";"1110";"02.01.151.1110";4;2012;0;0;0;0;0;0;0;0
"02";"01";"151";"1110";"02.01.151.1110.01";5;2015;0;0;0;0;0;0;0;0
"02";"01";"151";"1110";"02.01.151.1110.01";5;2014;0;0;0;0;0;0;0;0
"02";"01";"151";"1110";"02.01.151.1110.02";5;2015;0;0;0;0;0;0;0;0
"02";"01";"151";"1110";"02.01.151.1110.02";5;2014;0;0;0;0;0;0;0;0
"02";"01";"151";"1200";"02.01.151.1200";4;2015;0;0;0;0;0;0;0;0
"02";"01";"151";"1200";"02.01.151.1200";4;2013;0;0;0;0;0;0;0;0
"02";"01";"151";"1200";"02.01.151.1200";4;2014;0;0;0;0;0;0;0;0
"02";"01";"151";"1200";"02.01.151.1200";4;2012;0;0;0;0;0;0;0;0
"02";"01";"151";"1210";"02.01.151.1210";4;2015;0;0;0;0;0;0;0;0
"02";"01";"151";"1210";"02.01.151.1210";4;2013;0;0;0;0;0;0;0;0
"02";"01";"151";"1210";"02.01.151.1210";4;2014;0;0;0;0;0;0;0;0
"02";"01";"151";"1210";"02.01.151.1210";4;2012;0;0;0;0;0;0;0;0
"02";"01";"151";"1210";"02.01.151.1210.01";5;2015;0;0;0;0;0;0;0;0
"02";"01";"151";"1210";"02.01.151.1210.01";5;2014;0;0;0;0;0;0;0;0
"02";"01";"151";"1210";"02.01.151.1210.02";5;2015;0;0;0;0;0;0;0;0
"02";"01";"151";"1210";"02.01.151.1210.02";5;2014;0;0;0;0;0;0;0;0
"02";"01";"151";"1230";"02.01.151.1230";4;2015;0;0;0;0;0;0;0;0
"02";"01";"151";"1230";"02.01.151.1230";4;2013;0;0;0;0;0;0;0;0
"02";"01";"151";"1230";"02.01.151.1230";4;2014;0;0;0;0;0;0;0;0
"02";"01";"151";"1230";"02.01.151.1230";4;2012;0;0;0;0;0;0;0;0
"02";"01";"151";"1230";"02.01.151.1230.01";5;2015;0;0;0;0;0;0;0;0
"02";"01";"151";"1230";"02.01.151.1230.01";5;2014;0;0;0;0;0;0;0;0
"02";"01";"151";"1230";"02.01.151.1230.02";5;2015;0;0;0;0;0;0;0;0
"02";"01";"151";"1230";"02.01.151.1230.02";5;2014;0;0;0;0;0;0;0;0
"02";"01";"151";"1300";"02.01.151.1300";4;2015;0;0;0;0;0;0;0;0
"02";"01";"151";"1300";"02.01.151.1300";4;2013;0;0;0;0;0;0;0;0
"02";"01";"151";"1300";"02.01.151.1300";4;2014;0;0;0;0;0;0;0;0
"02";"01";"151";"1300";"02.01.151.1300";4;2012;0;0;0;0;0;0;0;0
"02";"01";"151";"1320";"02.01.151.1320";4;2015;0;0;0;0;0;0;0;0
"02";"01";"151";"1320";"02.01.151.1320";4;2013;0;0;0;0;0;0;0;0
"02";"01";"151";"1320";"02.01.151.1320";4;2014;0;0;0;0;0;0;0;0
"02";"01";"151";"1320";"02.01.151.1320";4;2012;0;0;0;0;0;0;0;0
"02";"01";"151";"1320";"02.01.151.1320.01";5;2015;0;0;0;0;0;0;0;0
"02";"01";"151";"1320";"02.01.151.1320.01";5;2014;0;0;0;0;0;0;0;0
"02";"01";"151";"1320";"02.01.151.1320.02";5;2015;0;0;0;0;0;0;0;0
"02";"01";"151";"1320";"02.01.151.1320.02";5;2014;0;0;0;0;0;0;0;0
"02";"01";"151";"1500";"02.01.151.1500";4;2015;0;0;0;0;0;0;0;0
"02";"01";"151";"1500";"02.01.151.1500";4;2013;0;0;0;0;0;0;0;0
"02";"01";"151";"1500";"02.01.151.1500";4;2014;0;0;0;0;0;0;0;0
"02";"01";"151";"1500";"02.01.151.1500";4;2012;0;0;0;0;0;0;0;0
"02";"01";"151";"1510";"02.01.151.1510";4;2015;0;0;0;0;0;0;0;0
"02";"01";"151";"1510";"02.01.151.1510";4;2013;0;0;0;0;0;0;0;0
"02";"01";"151";"1510";"02.01.151.1510";4;2014;0;0;0;0;0;0;0;0
"02";"01";"151";"1510";"02.01.151.1510";4;2012;0;0;0;0;0;0;0;0
"02";"01";"151";"1510";"02.01.151.1510.01";5;2015;0;0;0;0;0;0;0;0
"02";"01";"151";"1510";"02.01.151.1510.01";5;2014;0;0;0;0;0;0;0;0
"02";"01";"151";"1510";"02.01.151.1510.02";5;2015;0;0;0;0;0;0;0;0
"02";"01";"151";"1510";"02.01.151.1510.02";5;2014;0;0;0;0;0;0;0;0
"02";"01";"151";"1600";"02.01.151.1600";4;2015;0;0;0;0;0;0;0;0
"02";"01";"151";"1600";"02.01.151.1600";4;2013;0;0;0;0;0;0;0;0
"02";"01";"151";"1600";"02.01.151.1600";4;2014;0;0;0;0;0;0;0;0
"02";"01";"151";"1600";"02.01.151.1600";4;2012;0;0;0;0;0;0;0;0
"02";"01";"151";"1690";"02.01.151.1690";4;2015;0;0;0;0;0;0;0;0
"02";"01";"151";"1690";"02.01.151.1690";4;2013;0;0;0;0;0;0;0;0
"02";"01";"151";"1690";"02.01.151.1690";4;2014;0;0;0;0;0;0;0;0
"02";"01";"151";"1690";"02.01.151.1690";4;2012;0;0;0;0;0;0;0;0
"02";"01";"151";"1690";"02.01.151.1690.01";5;2015;0;0;0;0;0;0;0;0
"02";"01";"151";"1690";"02.01.151.1690.01";5;2014;0;0;0;0;0;0;0;0
"02";"01";"151";"1690";"02.01.151.1690.02";5;2015;0;0;0;0;0;0;0;0
"02";"01";"151";"1690";"02.01.151.1690.02";5;2014;0;0;0;0;0;0;0;0
"02";"01";"151";"2000";"02.01.151.2000";4;2015;9795000;0;0;0;0;0;0;0
"02";"01";"151";"2000";"02.01.151.2000";4;2013;10150129;10150129;1571571;11721700;10078800;9967084;0;9967084
"02";"01";"151";"2000";"02.01.151.2000";4;2014;10846300;10846300;29105;10875405;9085930;5730186;0;5730186
"02";"01";"151";"2000";"02.01.151.2000";4;2012;10600000;10600000;838125;11438125;5812285;5812285;2261354;5812285
"02";"01";"151";"2300";"02.01.151.2300";4;2015;0;0;0;0;0;0;0;0
"02";"01";"151";"2300";"02.01.151.2300";4;2013;0;0;0;0;0;0;0;0
"02";"01";"151";"2300";"02.01.151.2300";4;2014;0;0;0;0;0;0;0;0
"02";"01";"151";"2300";"02.01.151.2300";4;2012;0;0;0;0;0;0;0;0
"02";"01";"151";"2310";"02.01.151.2310";4;2015;0;0;0;0;0;0;0;0
"02";"01";"151";"2310";"02.01.151.2310";4;2013;0;0;0;0;0;0;0;0
"02";"01";"151";"2310";"02.01.151.2310";4;2014;0;0;0;0;0;0;0;0
"02";"01";"151";"2310";"02.01.151.2310";4;2012;0;0;0;0;0;0;0;0
"02";"01";"151";"2311";"02.01.151.2311";4;2015;0;0;0;0;0;0;0;0
"02";"01";"151";"2311";"02.01.151.2311";4;2013;0;0;0;0;0;0;0;0
"02";"01";"151";"2311";"02.01.151.2311";4;2014;0;0;0;0;0;0;0;0
"02";"01";"151";"2311";"02.01.151.2311";4;2012;0;0;0;0;0;0;0;0
"02";"01";"151";"2312";"02.01.151.2312";4;2015;0;0;0;0;0;0;0;0
"02";"01";"151";"2312";"02.01.151.2312";4;2013;0;0;0;0;0;0;0;0
"02";"01";"151";"2312";"02.01.151.2312";4;2014;0;0;0;0;0;0;0;0
"02";"01";"151";"2312";"02.01.151.2312";4;2012;0;0;0;0;0;0;0;0
"02";"01";"151";"2319";"02.01.151.2319";4;2015;0;0;0;0;0;0;0;0
"02";"01";"151";"2319";"02.01.151.2319";4;2013;0;0;0;0;0;0;0;0
"02";"01";"151";"2319";"02.01.151.2319";4;2014;0;0;0;0;0;0;0;0
"02";"01";"151";"2319";"02.01.151.2319";4;2012;0;0;0;0;0;0;0;0
"02";"01";"151";"2500";"02.01.151.2500";4;2015;2350000;0;0;0;0;0;0;0
"02";"01";"151";"2500";"02.01.151.2500";4;2013;1650129;1650129;0;1650129;1228800;1207770;0;1207770
"02";"01";"151";"2500";"02.01.151.2500";4;2014;2350000;2350000;0;2350000;1299630;574630;0;574630
"02";"01";"151";"2500";"02.01.151.2500";4;2012;1600000;1600000;800000;2400000;1529129;1529129;0;1529129
"02";"01";"151";"2550";"02.01.151.2550";4;2015;750000;0;0;0;0;0;0;0
"02";"01";"151";"2550";"02.01.151.2550";4;2013;407129;407129;0;407129;290000;286000;0;286000
"02";"01";"151";"2550";"02.01.151.2550";4;2014;750000;750000;0;750000;321000;127000;0;127000
"02";"01";"151";"2550";"02.01.151.2550";4;2012;400000;400000;175000;575000;399129;399129;0;399129
"02";"01";"151";"2551";"02.01.151.2551";4;2015;750000;0;0;0;0;0;0;0
"02";"01";"151";"2551";"02.01.151.2551";4;2013;407129;407129;0;407129;290000;286000;0;286000
"02";"01";"151";"2551";"02.01.151.2551";4;2014;750000;750000;0;750000;321000;127000;0;127000
"02";"01";"151";"2551";"02.01.151.2551";4;2012;400000;400000;175000;575000;399129;399129;0;399129
"02";"01";"151";"2560";"02.01.151.2560";4;2015;1600000;0;0;0;0;0;0;0
"02";"01";"151";"2560";"02.01.151.2560";4;2013;1243000;1243000;0;1243000;938800;921770;0;921770
"02";"01";"151";"2560";"02.01.151.2560";4;2014;1600000;1600000;0;1600000;978630;447630;0;447630
"02";"01";"151";"2560";"02.01.151.2560";4;2012;1200000;1200000;625000;1825000;1130000;1130000;0;1130000
"02";"01";"151";"2569";"02.01.151.2569";4;2015;1600000;0;0;0;0;0;0;0
"02";"01";"151";"2569";"02.01.151.2569";4;2013;1243000;1243000;0;1243000;938800;921770;0;921770
"02";"01";"151";"2569";"02.01.151.2569";4;2014;1600000;1600000;0;1600000;978630;447630;0;447630
"02";"01";"151";"2569";"02.01.151.2569";4;2012;1200000;1200000;625000;1825000;1130000;1130000;0;1130000
"02";"01";"151";"2700";"02.01.151.2700";4;2015;7445000;0;0;0;0;0;0;0
"02";"01";"151";"2700";"02.01.151.2700";4;2013;8500000;8500000;1571571;10071571;8850000;8759314;0;8759314
"02";"01";"151";"2700";"02.01.151.2700";4;2014;8496300;8496300;29105;8525405;7786300;5155556;0;5155556
"02";"01";"151";"2700";"02.01.151.2700";4;2012;9000000;9000000;38125;9038125;4283155;4283155;2261354;4283155
"02";"01";"151";"2710";"02.01.151.2710";4;2015;7445000;0;0;0;0;0;0;0
"02";"01";"151";"2710";"02.01.151.2710";4;2013;8500000;8500000;1571571;10071571;8850000;8759314;0;8759314
"02";"01";"151";"2710";"02.01.151.2710";4;2014;8496300;8496300;29105;8525405;7786300;5155556;0;5155556
"02";"01";"151";"2710";"02.01.151.2710";4;2012;9000000;9000000;38125;9038125;4283155;4283155;2261354;4283155
"02";"01";"151";"2711";"02.01.151.2711";4;2015;0;0;0;0;0;0;0;0
"02";"01";"151";"2711";"02.01.151.2711";4;2013;0;0;0;0;0;0;0;0
"02";"01";"151";"2711";"02.01.151.2711";4;2014;0;0;0;0;0;0;0;0
"02";"01";"151";"2711";"02.01.151.2711";4;2012;0;0;0;0;0;0;0;0
"02";"01";"151";"2712";"02.01.151.2712";4;2015;0;0;0;0;0;0;0;0
"02";"01";"151";"2712";"02.01.151.2712";4;2013;0;0;0;0;0;0;0;0
"02";"01";"151";"2712";"02.01.151.2712";4;2014;0;0;0;0;0;0;0;0
"02";"01";"151";"2712";"02.01.151.2712";4;2012;0;0;0;0;0;0;0;0
"02";"01";"151";"2713";"02.01.151.2713";4;2015;7445000;0;0;0;0;0;0;0
"02";"01";"151";"2713";"02.01.151.2713";4;2013;8500000;8500000;1571571;10071571;8850000;8759314;0;8759314
"02";"01";"151";"2713";"02.01.151.2713";4;2014;8496300;8496300;29105;8525405;7786300;5155556;0;5155556
"02";"01";"151";"2713";"02.01.151.2713";4;2012;9000000;9000000;38125;9038125;4283155;4283155;2261354;4283155
"02";"01";"151";"2719";"02.01.151.2719";4;2015;0;0;0;0;0;0;0;0
"02";"01";"151";"2719";"02.01.151.2719";4;2013;0;0;0;0;0;0;0;0
"02";"01";"151";"2719";"02.01.151.2719";4;2014;0;0;0;0;0;0;0;0
"02";"01";"151";"2719";"02.01.151.2719";4;2012;0;0;0;0;0;0;0;0
"02";"01";"151";"2720";"02.01.151.2720";4;2015;0;0;0;0;0;0;0;0
"02";"01";"151";"2720";"02.01.151.2720";4;2013;0;0;0;0;0;0;0;0
"02";"01";"151";"2720";"02.01.151.2720";4;2014;0;0;0;0;0;0;0;0
"02";"01";"151";"2720";"02.01.151.2720";4;2012;0;0;0;0;0;0;0;0
"02";"01";"151";"2721";"02.01.151.2721";4;2015;0;0;0;0;0;0;0;0
"02";"01";"151";"2721";"02.01.151.2721";4;2013;0;0;0;0;0;0;0;0
"02";"01";"151";"2721";"02.01.151.2721";4;2014;0;0;0;0;0;0;0;0
"02";"01";"151";"2721";"02.01.151.2721";4;2012;0;0;0;0;0;0;0;0
"02";"01";"151";"2722";"02.01.151.2722";4;2015;0;0;0;0;0;0;0;0
"02";"01";"151";"2722";"02.01.151.2722";4;2013;0;0;0;0;0;0;0;0
"02";"01";"151";"2722";"02.01.151.2722";4;2014;0;0;0;0;0;0;0;0
"02";"01";"151";"2722";"02.01.151.2722";4;2012;0;0;0;0;0;0;0;0
"02";"01";"151";"2723";"02.01.151.2723";4;2015;0;0;0;0;0;0;0;0
"02";"01";"151";"2723";"02.01.151.2723";4;2013;0;0;0;0;0;0;0;0
"02";"01";"151";"2723";"02.01.151.2723";4;2014;0;0;0;0;0;0;0;0
"02";"01";"151";"2723";"02.01.151.2723";4;2012;0;0;0;0;0;0;0;0
"02";"01";"151";"2724";"02.01.151.2724";4;2015;0;0;0;0;0;0;0;0
"02";"01";"151";"2724";"02.01.151.2724";4;2013;0;0;0;0;0;0;0;0
"02";"01";"151";"2724";"02.01.151.2724";4;2014;0;0;0;0;0;0;0;0
"02";"01";"151";"2724";"02.01.151.2724";4;2012;0;0;0;0;0;0;0;0
"02";"01";"151";"2725";"02.01.151.2725";4;2015;0;0;0;0;0;0;0;0
"02";"01";"151";"2725";"02.01.151.2725";4;2013;0;0;0;0;0;0;0;0
"02";"01";"151";"2725";"02.01.151.2725";4;2014;0;0;0;0;0;0;0;0
"02";"01";"151";"2725";"02.01.151.2725";4;2012;0;0;0;0;0;0;0;0
"02";"01";"151";"2726";"02.01.151.2726";4;2015;0;0;0;0;0;0;0;0
"02";"01";"151";"2726";"02.01.151.2726";4;2013;0;0;0;0;0;0;0;0
"02";"01";"151";"2726";"02.01.151.2726";4;2014;0;0;0;0;0;0;0;0
"02";"01";"151";"2726";"02.01.151.2726";4;2012;0;0;0;0;0;0;0;0
"02";"01";"151";"2727";"02.01.151.2727";4;2015;0;0;0;0;0;0;0;0
"02";"01";"151";"2727";"02.01.151.2727";4;2013;0;0;0;0;0;0;0;0
"02";"01";"151";"2727";"02.01.151.2727";4;2014;0;0;0;0;0;0;0;0
"02";"01";"151";"2727";"02.01.151.2727";4;2012;0;0;0;0;0;0;0;0
"02";"01";"151";"2728";"02.01.151.2728";4;2015;0;0;0;0;0;0;0;0
"02";"01";"151";"2728";"02.01.151.2728";4;2013;0;0;0;0;0;0;0;0
"02";"01";"151";"2728";"02.01.151.2728";4;2014;0;0;0;0;0;0;0;0
"02";"01";"151";"2728";"02.01.151.2728";4;2012;0;0;0;0;0;0;0;0
"02";"01";"151";"2729";"02.01.151.2729";4;2015;0;0;0;0;0;0;0;0
"02";"01";"151";"2729";"02.01.151.2729";4;2013;0;0;0;0;0;0;0;0
